sample_id,treatment,cohort,organ,model_class_raw,clr_value,analysis_eligible,detected_animals,total_class_count,eligibility_rule,pseudocount_applied,phenotype_display,pseudocount
m26-021,Water,NPY,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-022,Allulose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-023,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-024,Sucrose,POMC,Spleen,Mitotic Figures,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Mitotic-like,0.5
m26-001,Sucrose,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-002,Sucrose,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-003,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-004,Sucrose,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-005,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-006,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-007,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-008,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-009,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-010,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-011,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-012,Allulose,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-013,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-014,Allulose,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-015,Water,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-016,Water,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-017,Water,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-018,Water,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-019,Water,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-020,Water,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-021,Water,NPY,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-022,Allulose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-023,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
m26-024,Sucrose,POMC,Spleen,Minor Stromal Cell,,False,0,0,detected_animals>=18 and total_class_count>=24 within organ,False,Minor stromal-like,0.5
