morphometric_proposals,dino_logistic
0.7350774326123891,0.5298049547687927
0.8141371207408943,0.615118858380314
0.6681937525944375,0.6430443129929431
0.7359294016513755,0.5772772025936717
0.7529827182427521,0.5300847936687394
0.7364752982806333,0.6050371244083533
0.7425166419624152,0.553440161232074
0.7517547304845692,0.5130367616254713
0.7571132130473472,0.47945865552793887
0.7758075507700695,0.6125778020080868
0.7302573254945874,0.5683178191489362
0.7189946183953033,0.5457946020874104
0.7289697891336437,0.6002901462586732
0.7350000000000001,0.5366666666666666
0.7279667519181586,0.552148337595908
0.7614468864468864,0.6093874422678771
0.7267325017325017,0.5618113305613306
0.7536671846749136,0.6245496121059368
0.7341424699961285,0.591451800232288
0.7804133031126732,0.5701343779170192
0.7073732143505762,0.5496725768873529
0.735745601601112,0.5335515091693672
0.722121578099839,0.5564110305958132
0.7174320330969266,0.5206294326241134
0.7396442596942521,0.6650472539125774
0.784232411610129,0.5794303716469866
0.775204451843796,0.5773622355589569
0.7017868044653759,0.4863255131112274
0.6907085507422238,0.5816314767625288
0.7552749777532296,0.573797907269324
0.7626423377380135,0.5367481997867463
0.7767650303364589,0.5895728914362455
0.7350536368393511,0.5523940345368916
0.7418154761904762,0.5796428571428571
0.7789614698437548,0.5622319882553463
0.7455663305992253,0.5876267372977899
0.7687952572333281,0.5402980322563808
0.7387315741899596,0.563612501738284
0.6682516155342242,0.5073475437605872
0.7242145977429923,0.5810996845043077
0.6934510893559301,0.5588219325288801
0.703080492198919,0.6267401594207824
0.7299954850361198,0.5582527089783281
0.7345971101618942,0.5630506776353952
0.6830215419501134,0.5990362811791383
0.7272815652116142,0.5907521497937585
0.7395568783068783,0.537037037037037
0.7377939868350827,0.531639388009251
0.83626443001443,0.564709595959596
0.748076923076923,0.5361622073578596
0.7603145510403574,0.5646802122608574
0.6924519034496837,0.5459264645846091
0.7319037257973595,0.5836692669200065
0.7345168208305353,0.5547165965465158
0.7182994011001529,0.5343146828109234
0.682088122605364,0.48499361430395904
0.7722492164657874,0.5533210807513514
0.734048558694733,0.5695743884598374
0.7152191558441559,0.6134117336152219
0.7685885628614265,0.6094757085742842
0.7707675244010648,0.6090387459331559
0.7844522653850318,0.5774266020246621
0.7585239523095595,0.5953221603483972
0.7424002326955617,0.5215680616166103
0.7258033790325099,0.5330512267990798
0.7273640661938534,0.5843671840202831
0.7281359526045723,0.596987461057406
0.6782166154448763,0.6231955617825183
0.7482813080639167,0.6104685370989719
0.6766692042080499,0.5893851916673781
0.7297429965154874,0.5637755066878384
0.777064423578508,0.5451408450704225
0.7287502656296485,0.5753236431637554
0.7637227668845317,0.5865740740740741
0.7804401154401154,0.5473412698412699
0.7079689761307814,0.5510074604048187
0.6999638316127678,0.5982711434839094
0.7625175070028012,0.5683648459383753
0.7945558726635308,0.6388030054789211
0.7635816027290682,0.5226276258303908
0.7459261994271393,0.5670126208378088
0.720926466922278,0.5475040612382767
0.7715099480652476,0.625187440567625
0.7441425120772946,0.6097459454796412
0.7204793470418471,0.5829117063492064
0.6933444741532977,0.5526062091503268
0.7322048426959141,0.5399319551105265
0.7761959590165778,0.5425597346874508
0.7306521229181329,0.6256970834310736
0.7528601063066738,0.6043853075821524
0.7921991037131882,0.5481845619169563
0.7841928092557494,0.5748729408880466
0.7130270671714235,0.5293831516523742
0.7600829725829725,0.6194727891156463
0.779638594568262,0.6172162343198149
0.6769396551724138,0.5058117816091954
0.6719393498487575,0.4932441513190642
0.7399378109452736,0.5786318407960198
0.7835650016480922,0.5859512164702319
0.6850423763511301,0.577163514029916
0.6962632042253522,0.536368838028169
0.6578483245149911,0.5015432098765432
0.7339643304130163,0.5381205673758865
0.7470555909311591,0.6148101488946953
0.7691777721189486,0.5435751068104009
0.7284578449719294,0.5711619718309858
0.734401370357014,0.5305799975958649
0.7744325316333429,0.583321259538298
0.7556347700370472,0.5789084666124514
0.7698271785890254,0.5199903942100272
0.7614389288605317,0.5337423513381702
0.7489755873002173,0.5857454001409808
0.7428047475846042,0.5577052711564461
0.6840097881257767,0.5569773962216465
0.7969182196998748,0.5770997903724723
0.7425480769230769,0.5981356837606837
0.7851102544425526,0.6447178166213606
0.6780740349722736,0.5490519556077287
0.7259497549019608,0.590919384057971
0.7581957036917757,0.5498516961200575
0.6908258508883005,0.6158570277426039
0.8080751545303784,0.6091693408857588
0.781441041525445,0.5431655776907434
0.7058894728459946,0.5444059563624781
