analysis_unit_id,acquisition_id,marker,roi_label,roi_area_px,assigned_nucleus,best_overlap_px,roi_overlap_fraction,accepted,reason,marker_display,dapi_area_reference_n,dapi_area_quantile,dapi_area_threshold_px,dapi_area_median_px,size_filter_pass,likely_noncell_by_size,dapi_expansion_px
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,210,890,3151,476,0.5348314606741573,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,211,460,3146,448,0.9739130434782609,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,212,1224,3161,731,0.5972222222222222,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,213,356,3183,268,0.7528089887640449,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,214,544,3190,486,0.8933823529411765,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,215,715,3195,658,0.9202797202797203,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,216,483,3215,483,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,217,703,3229,654,0.930298719772404,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,218,805,3250,744,0.924223602484472,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,219,646,3291,536,0.8297213622291022,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,220,609,3292,573,0.9408866995073891,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,221,356,3296,345,0.9691011235955056,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,222,497,3316,497,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,223,377,3341,347,0.9204244031830239,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,224,583,3342,563,0.9656946826758147,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,225,382,3345,381,0.9973821989528796,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,226,518,3372,439,0.8474903474903475,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,227,608,3431,605,0.9950657894736842,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,228,333,3453,333,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,229,527,3468,467,0.8861480075901328,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,230,349,3490,307,0.8796561604584527,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,231,381,3495,367,0.963254593175853,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,232,560,3527,560,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,233,192,3536,180,0.9375,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,234,165,3545,165,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,cFOS,235,520,2683,224,0.4307692307692308,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,1,472,345,459,0.972457627118644,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,2,545,437,351,0.6440366972477064,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,3,702,458,702,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,4,382,441,382,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,5,861,562,836,0.9709639953542393,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,6,967,587,967,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,7,597,549,200,0.33500837520938026,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,8,129,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,9,1743,626,1332,0.7641996557659209,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,10,856,659,823,0.9614485981308412,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,11,123,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,12,589,731,437,0.7419354838709677,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,13,674,751,674,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,14,586,762,579,0.9880546075085325,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,15,940,790,931,0.9904255319148936,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,16,438,809,263,0.6004566210045662,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,17,959,870,959,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,18,246,989,213,0.8658536585365854,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,19,40,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,20,225,1000,212,0.9422222222222222,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,21,465,1007,378,0.8129032258064516,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,22,1402,1029,1380,0.9843081312410842,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,23,1329,1093,583,0.43867569601203915,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,24,732,1142,538,0.7349726775956285,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,25,721,1176,721,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,26,453,1328,453,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,27,1262,1408,1227,0.9722662440570523,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,28,386,1544,339,0.8782383419689119,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,29,646,1609,646,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,30,984,1606,697,0.7083333333333334,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,31,962,1642,962,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,32,773,1729,740,0.9573091849935317,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,33,253,1750,253,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,34,895,1835,810,0.9050279329608939,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,35,797,1840,794,0.9962358845671268,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,36,1150,1894,1038,0.9026086956521739,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,37,36,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,38,627,2014,627,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,39,881,2016,750,0.8513053348467651,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,40,658,2035,658,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,41,432,2055,432,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,42,740,2080,726,0.981081081081081,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,43,518,2081,518,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,44,734,2157,734,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,45,644,2264,631,0.9798136645962733,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,46,390,2291,129,0.33076923076923076,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,47,866,2424,661,0.7632794457274826,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,48,330,2526,288,0.8727272727272727,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,49,810,2619,770,0.9506172839506173,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,50,389,2702,389,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,51,70,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,52,91,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3550.0,0.05,176.0,497.0,False,True,23.0
2026-07-09_FR5-1_Allulose,2026-07-09_FR5-1_Allulose,ACTH_CLIP,53,203,2803,203,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3550.0,0.05,176.0,497.0,True,False,23.0
